ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64, Min.u64, Max.u64
l1cache_4, stateEvent_Inv_IB, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, stateEvent_FetchInvX_I, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, stateEvent_FetchInvX_M, , Accumulator, 29340408, 0, 26, 26, 26, 1, 1
l1cache_4, stateEvent_FetchInvX_IS, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, stateEvent_FetchInvX_IM, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, stateEvent_FetchInvX_SB, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, stateEvent_FetchInvX_IB, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, stateEvent_Fetch_I, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, stateEvent_Fetch_S, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, stateEvent_Fetch_IS, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, stateEvent_Fetch_IM, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, stateEvent_Fetch_SM, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, stateEvent_Fetch_IB, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, stateEvent_Fetch_SB, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, stateEvent_FetchInv_I, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, stateEvent_FetchInv_S, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, stateEvent_FetchInv_M, , Accumulator, 29340408, 0, 363, 363, 363, 1, 1
l1cache_4, stateEvent_FetchInv_IS, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, stateEvent_FetchInv_IM, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, stateEvent_FetchInv_SM, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, stateEvent_FetchInv_SB, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, stateEvent_FetchInv_IB, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, stateEvent_ForceInv_I, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, stateEvent_ForceInv_S, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, stateEvent_ForceInv_M, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, stateEvent_ForceInv_IS, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, stateEvent_ForceInv_IM, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, stateEvent_ForceInv_SM, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, stateEvent_ForceInv_SB, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, stateEvent_ForceInv_IB, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, stateEvent_FlushLine_I, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, stateEvent_FlushLine_S, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, stateEvent_FlushLine_M, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, stateEvent_FlushLineInv_I, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, stateEvent_FlushLineInv_S, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, stateEvent_FlushLineInv_M, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, stateEvent_FlushLineResp_I, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, stateEvent_FlushLineResp_IB, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, stateEvent_FlushLineResp_SB, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, eventSent_GetS, , Accumulator, 29340408, 0, 3105, 3105, 3105, 1, 1
l1cache_4, eventSent_GetX, , Accumulator, 29340408, 0, 1380, 1380, 1380, 1, 1
l1cache_4, eventSent_GetSX, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, eventSent_Write, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, eventSent_PutM, , Accumulator, 29340408, 0, 737, 737, 737, 1, 1
l1cache_4, eventSent_NACK, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, eventSent_FlushLine, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, eventSent_FlushLineInv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, eventSent_FetchResp, , Accumulator, 29340408, 0, 363, 363, 363, 1, 1
l1cache_4, eventSent_FetchXResp, , Accumulator, 29340408, 0, 26, 26, 26, 1, 1
l1cache_4, eventSent_AckInv, , Accumulator, 29340408, 0, 1141, 1141, 1141, 1, 1
l1cache_4, eventSent_GetSResp, , Accumulator, 29340408, 0, 20000, 20000, 20000, 1, 1
l1cache_4, eventSent_GetXResp, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, eventSent_WriteResp, , Accumulator, 29340408, 0, 10000, 10000, 10000, 1, 1
l1cache_4, eventSent_FlushLineResp, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, eventSent_Put, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, eventSent_Get, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, eventSent_AckMove, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, eventSent_CustomReq, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, eventSent_CustomResp, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, eventSent_CustomAck, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, EventStalledForLockedCacheline, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, evict_I, , Accumulator, 29340408, 0, 770, 770, 770, 1, 1
l1cache_4, evict_S, , Accumulator, 29340408, 0, 996, 996, 996, 1, 1
l1cache_4, evict_M, , Accumulator, 29340408, 0, 737, 737, 737, 1, 1
l1cache_4, evict_IS, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, evict_IM, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, evict_SM, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, evict_SB, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, latency_GetS_hit, , Accumulator, 29340408, 0, 1048361, 92179721, 19317, 5, 310
l1cache_4, latency_GetS_miss, , Accumulator, 29340408, 0, 328975, 36850981, 3105, 13, 215
l1cache_4, latency_GetX_hit, , Accumulator, 29340408, 0, 645231, 58596447, 8620, 5, 304
l1cache_4, latency_GetX_miss, , Accumulator, 29340408, 0, 24838, 2657570, 251, 64, 275
l1cache_4, latency_GetX_upgrade, , Accumulator, 29340408, 0, 108580, 12123306, 1129, 61, 305
l1cache_4, latency_GetSX_hit, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, latency_GetSX_miss, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, latency_GetSX_upgrade, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, latency_FlushLine, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, latency_FlushLine_fail, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, latency_FlushLineInv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, latency_FlushLineInv_fail, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, GetSHit_Arrival, , Accumulator, 29340408, 0, 5623, 5623, 5623, 1, 1
l1cache_4, GetXHit_Arrival, , Accumulator, 29340408, 0, 416, 416, 416, 1, 1
l1cache_4, GetSXHit_Arrival, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, GetSHit_Blocked, , Accumulator, 29340408, 0, 13694, 13694, 13694, 1, 1
l1cache_4, GetXHit_Blocked, , Accumulator, 29340408, 0, 8204, 8204, 8204, 1, 1
l1cache_4, GetSXHit_Blocked, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, GetSMiss_Arrival, , Accumulator, 29340408, 0, 3105, 3105, 3105, 1, 1
l1cache_4, GetXMiss_Arrival, , Accumulator, 29340408, 0, 1203, 1203, 1203, 1, 1
l1cache_4, GetSXMiss_Arrival, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, GetSMiss_Blocked, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, GetXMiss_Blocked, , Accumulator, 29340408, 0, 177, 177, 177, 1, 1
l1cache_4, GetSXMiss_Blocked, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, CacheHits, , Accumulator, 29340408, 0, 27937, 27937, 27937, 1, 1
l1cache_4, CacheMisses, , Accumulator, 29340408, 0, 4485, 4485, 4485, 1, 1
l1cache_4, stateEvent_AckPut_I, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, eventSent_PutS, , Accumulator, 29340408, 0, 996, 996, 996, 1, 1
l1cache_4, eventSent_PutE, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, prefetch_evict, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, prefetch_inv, , Accumulator, 29340408, 0, 396, 396, 396, 1, 1
l1cache_4, prefetch_useful, , Accumulator, 29340408, 0, 2021, 2021, 2021, 1, 1
l1cache_4, prefetch_coherence_miss, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, prefetch_redundant, , Accumulator, 29340408, 0, 1, 1, 1, 1, 1
l1cache_4, stateEvent_GetS_E, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, stateEvent_GetX_E, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, stateEvent_GetSX_E, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, stateEvent_FlushLine_E, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, stateEvent_FlushLineInv_E, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, stateEvent_FetchInv_E, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, stateEvent_ForceInv_E, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, stateEvent_FetchInvX_E, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, evict_E, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, TotalEventsReceived, , Accumulator, 29340408, 0, 36015, 36015, 36015, 1, 1
l1cache_4, TotalEventsReplayed, , Accumulator, 29340408, 0, 22075, 22075, 22075, 1, 1
l1cache_4, Put_uncache_recv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, Get_uncache_recv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, AckMove_uncache_recv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, GetS_uncache_recv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, Write_uncache_recv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, GetSX_uncache_recv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, GetSResp_uncache_recv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, WriteResp_uncache_recv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, CustomReq_uncache_recv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, CustomResp_uncache_recv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, CustomAck_uncache_recv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, NULLCMD_recv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, GetS_recv, , Accumulator, 29340408, 0, 22422, 22422, 22422, 1, 1
l1cache_4, GetX_recv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, GetSX_recv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, Write_recv, , Accumulator, 29340408, 0, 10000, 10000, 10000, 1, 1
l1cache_4, FlushLine_recv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, FlushLineInv_recv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, GetSResp_recv, , Accumulator, 29340408, 0, 3105, 3105, 3105, 1, 1
l1cache_4, GetXResp_recv, , Accumulator, 29340408, 0, 1380, 1380, 1380, 1, 1
l1cache_4, FlushLineResp_recv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, Inv_recv, , Accumulator, 29340408, 0, 1141, 1141, 1141, 1, 1
l1cache_4, ForceInv_recv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, Fetch_recv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, FetchInv_recv, , Accumulator, 29340408, 0, 363, 363, 363, 1, 1
l1cache_4, FetchInvX_recv, , Accumulator, 29340408, 0, 26, 26, 26, 1, 1
l1cache_4, NACK_recv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, AckPut_recv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l1cache_4, MSHR_occupancy, , Accumulator, 29340408, 0, 1913711, 49397339, 78033, 0, 35
l1cache_4, Bank_conflicts, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, packet_latency, , Accumulator, 29340408, 0, 4680, 4680, 6019, 0, 1
l2cache_4, send_bit_count, , Accumulator, 29340408, 0, 584384, 152121344, 6019, 64, 576
l2cache_4, output_port_stalls, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, idle_time, , Accumulator, 29340408, 0, 14782850, 82612998292, 6202, 1, 57267
l2cache_4, prefetch_opportunities, , Accumulator, 29340408, 0, 2064, 2064, 2064, 1, 1
l2cache_4, prefetches_issued, , Accumulator, 29340408, 0, 1346, 1346, 1346, 1, 1
l2cache_4, prefetches_canceled_by_page_boundary, , Accumulator, 29340408, 0, 317, 317, 317, 1, 1
l2cache_4, prefetches_canceled_by_history, , Accumulator, 29340408, 0, 718, 718, 718, 1, 1
l2cache_4, Prefetch_requests, , Accumulator, 29340408, 0, 1346, 1346, 1346, 1, 1
l2cache_4, Prefetch_drops, , Accumulator, 29340408, 0, 1152, 1152, 1152, 1, 1
l2cache_4, default_stat, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, evict_I, , Accumulator, 29340408, 0, 2503, 2503, 2503, 1, 1
l2cache_4, evict_IS, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, evict_IM, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, evict_S, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, evict_SM, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, evict_SInv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, evict_M, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, evict_MInv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, evict_SMInv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, evict_MInvX, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, evict_IB, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, evict_SB, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, evict_SBInv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_GetS_I, , Accumulator, 29340408, 0, 3107, 3107, 3107, 1, 1
l2cache_4, stateEvent_GetS_S, , Accumulator, 29340408, 0, 4, 4, 4, 1, 1
l2cache_4, stateEvent_GetS_M, , Accumulator, 29340408, 0, 188, 188, 188, 1, 1
l2cache_4, stateEvent_GetX_I, , Accumulator, 29340408, 0, 497, 497, 497, 1, 1
l2cache_4, stateEvent_GetX_S, , Accumulator, 29340408, 0, 883, 883, 883, 1, 1
l2cache_4, stateEvent_GetX_M, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_GetSX_I, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_GetSX_S, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_GetSX_M, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_GetSResp_IS, , Accumulator, 29340408, 0, 3107, 3107, 3107, 1, 1
l2cache_4, stateEvent_GetXResp_IS, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_GetXResp_IM, , Accumulator, 29340408, 0, 644, 644, 644, 1, 1
l2cache_4, stateEvent_GetXResp_SM, , Accumulator, 29340408, 0, 736, 736, 736, 1, 1
l2cache_4, stateEvent_GetXResp_SMInv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_PutS_S, , Accumulator, 29340408, 0, 996, 996, 996, 1, 1
l2cache_4, stateEvent_PutS_M, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_PutS_MInv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_PutS_SInv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_PutS_SMInv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_PutS_SB, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_PutS_SBInv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_PutM_M, , Accumulator, 29340408, 0, 737, 737, 737, 1, 1
l2cache_4, stateEvent_PutM_MInv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_PutM_MInvX, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_PutX_M, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_PutX_MInv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_PutX_MInvX, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_Inv_I, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_Inv_S, , Accumulator, 29340408, 0, 996, 996, 996, 1, 1
l2cache_4, stateEvent_Inv_IS, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_Inv_IM, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_Inv_SM, , Accumulator, 29340408, 0, 147, 147, 147, 1, 1
l2cache_4, stateEvent_Inv_SB, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_Inv_IB, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_FetchInvX_I, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_FetchInvX_M, , Accumulator, 29340408, 0, 52, 52, 52, 1, 1
l2cache_4, stateEvent_FetchInvX_IS, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_FetchInvX_IM, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_FetchInvX_MInv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_FetchInvX_MInvX, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_FetchInvX_IB, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_FetchInvX_SB, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_Fetch_I, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_Fetch_S, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_Fetch_IS, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_Fetch_IM, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_Fetch_SM, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_Fetch_SMInv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_Fetch_SInv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_Fetch_IB, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_Fetch_SB, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_FetchInv_I, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_FetchInv_S, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_FetchInv_M, , Accumulator, 29340408, 0, 363, 363, 363, 1, 1
l2cache_4, stateEvent_FetchInv_IS, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_FetchInv_IM, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_FetchInv_SM, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_FetchInv_SMInv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_FetchInv_MInv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_FetchInv_MInvX, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_FetchInv_IB, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_FetchInv_SB, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_ForceInv_I, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_ForceInv_S, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_ForceInv_M, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_ForceInv_IS, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_ForceInv_IM, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_ForceInv_SM, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_ForceInv_SInv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_ForceInv_SMInv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_ForceInv_MInv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_ForceInv_MInvX, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_ForceInv_IB, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_ForceInv_SB, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_FetchResp_MInv, , Accumulator, 29340408, 0, 363, 363, 363, 1, 1
l2cache_4, stateEvent_FetchXResp_MInvX, , Accumulator, 29340408, 0, 26, 26, 26, 1, 1
l2cache_4, stateEvent_AckInv_MInv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_AckInv_SInv, , Accumulator, 29340408, 0, 994, 994, 994, 1, 1
l2cache_4, stateEvent_AckInv_SMInv, , Accumulator, 29340408, 0, 147, 147, 147, 1, 1
l2cache_4, stateEvent_AckInv_SBInv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_FlushLine_I, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_FlushLine_S, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_FlushLine_M, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_FlushLineInv_I, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_FlushLineInv_S, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_FlushLineInv_M, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_FlushLineResp_I, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_FlushLineResp_IB, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_FlushLineResp_SB, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, eventSent_GetS, , Accumulator, 29340408, 0, 3107, 3107, 3107, 1, 1
l2cache_4, eventSent_GetX, , Accumulator, 29340408, 0, 1380, 1380, 1380, 1, 1
l2cache_4, eventSent_GetSX, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, eventSent_Write, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, eventSent_PutS, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, eventSent_PutM, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, eventSent_FlushLine, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, eventSent_FlushLineInv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, eventSent_FetchResp, , Accumulator, 29340408, 0, 363, 363, 363, 1, 1
l2cache_4, eventSent_FetchXResp, , Accumulator, 29340408, 0, 26, 26, 26, 1, 1
l2cache_4, eventSent_AckInv, , Accumulator, 29340408, 0, 1143, 1143, 1143, 1, 1
l2cache_4, eventSent_NACK, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, eventSent_GetSResp, , Accumulator, 29340408, 0, 3105, 3105, 3105, 1, 1
l2cache_4, eventSent_GetXResp, , Accumulator, 29340408, 0, 1380, 1380, 1380, 1, 1
l2cache_4, eventSent_WriteResp, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, eventSent_FlushLineResp, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, eventSent_Fetch, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, eventSent_FetchInv, , Accumulator, 29340408, 0, 363, 363, 363, 1, 1
l2cache_4, eventSent_ForceInv, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, eventSent_FetchInvX, , Accumulator, 29340408, 0, 26, 26, 26, 1, 1
l2cache_4, eventSent_Inv, , Accumulator, 29340408, 0, 1141, 1141, 1141, 1, 1
l2cache_4, eventSent_Put, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, eventSent_Get, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, eventSent_AckMove, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
l2cache_4, eventSent_CustomReq, , Accumulator, 29340408, 0, 0, 0, 0, 0, 0
